date,close_price,miners_revenue,difficulty,hash_rate,median_confirmation_time,avg_block_size,n_unique_addresses,n_transactions_per_block,n_transactions,cost_per_transaction_percent
2024-04-08,69373.69,72584586.6894471,83126997340024.69,652897941.3013152,8.675,1.9378595696202539,685180.0,2883.6518987341774,455617.0,0.6356706027720087
2024-04-09,71645.91,67373619.40642908,83126997340024.73,603310755.8860255,8.600000000000001,1.8030561095890407,683771.0,3108.294520547945,453811.0,0.6158708511284553
2024-04-10,69141.75,71054532.68350925,83450993523979.81,626404079.729565,10.316666666666666,1.7193999999999994,703704.0,3516.9139072847684,531054.0,0.818675375029885
2024-04-11,70561.73,65559919.89630068,86388558925171.22,566860609.5352726,11.183333333333334,1.7256640530303038,631803.0,3607.8863636363635,476241.0,0.7657927099060889
2024-04-12,70035.8,70825577.10394244,86388558925171.23,584038203.763614,10.616666666666667,1.7724817794117642,683741.0,3297.7132352941176,448489.0,0.7569113087564877
2024-04-13,67198.84,76211932.38547996,86388558925171.36,704281363.3620051,8.458333333333334,1.853496408536585,683432.0,3092.518292682927,507173.0,1.2272351362244525
2024-04-14,64019.74,67955125.97572012,86388558925171.34,674220573.4624075,9.3,1.9331880955414018,665693.0,3014.828025477707,473328.0,1.3580168710938363
2024-04-15,65734.62,70442667.80740799,86388558925171.27,605510196.549041,8.916666666666666,1.686045219858155,666015.0,3569.9148936170213,503358.0,0.6094003619929381
2024-04-16,63435.81,71877767.00329177,86388558925171.38,708575761.9190906,8.183333333333334,1.936371860606061,743368.0,2755.569696969697,454669.0,0.6728776620767594
2024-04-17,63820.92,61150117.08218653,86388558925171.23,588332602.3206996,10.133333333333333,2.018377401459854,661886.0,2814.6423357664235,385606.0,0.7142278724589288
2024-04-18,61280.51,65075293.924565785,86388558925171.28,622687790.7773827,9.375,1.9263953862068963,670913.0,2883.4137931034484,418095.0,0.5274933073329606
2024-04-19,63507.69,71037817.02949977,86388558925171.31,648454182.1198951,8.016666666666667,1.7760530463576158,727141.0,2603.907284768212,393190.0,0.7493493234026558
2024-04-20,63823.55,107755899.72006707,86388558925171.2,558271812.4211017,14.991666666666667,1.452106761538461,455683.0,4853.8538461538465,631001.0,5.826059784533574
2024-04-21,64991.71,50811252.45242319,86388558925171.25,601215797.9919556,11.3,1.4780855357142864,484762.0,4583.342857142857,641668.0,2.0841769189023482
2024-04-22,64949.79,48173660.1556612,86388558925171.31,652748580.6769805,8.283333333333335,1.5226677697368423,534717.0,4419.546052631579,671771.0,0.6567167662269674
2024-04-23,66844.74,65639395.803807706,86388558925171.38,721458957.5903468,7.775,1.4325509345238092,441797.0,5517.916666666667,927010.0,0.9034035225441597
2024-04-24,66416.37,48915600.66247102,87185497750595.1,671772263.1512126,10.316666666666666,1.5689909419354835,632356.0,3914.277419354839,606713.0,0.6392162470937727
2024-04-25,64271.73,36409098.09254012,88104191118792.72,630674365.8262494,8.316666666666666,1.5657279722222228,633650.0,3654.4583333333335,526242.0,0.5366207856692243
2024-04-26,64486.29,32499040.936198883,88104191118792.78,578118168.6740619,8.325,1.5762955984848483,664327.0,3351.1136363636365,442347.0,0.4302136567642969
2024-04-27,63749.7,31619688.840946402,88104191118792.75,613155633.4421867,9.608333333333334,1.5567707142857137,673970.0,3235.4785714285713,452967.0,0.9719265762343705
2024-04-28,63420.25,31312027.141232885,88104191118792.75,613155633.4421867,10.608333333333334,1.6641852999999998,509501.0,3482.292857142857,487521.0,0.8831263372657562
2024-04-29,63112.69,29423593.585137557,88104191118792.8,573738485.5780463,8.966666666666667,1.6545935343511455,603796.0,3076.8244274809163,403064.0,0.5075896076673383
2024-04-30,63832.72,30170492.23089294,88104191118792.73,617535316.5382024,9.316666666666666,1.5915449503546097,635509.0,3532.517730496454,498085.0,0.3240754414174404
2024-05-01,60603.04,26377886.0344961,88104191118792.78,578118168.6740619,10.533333333333333,1.6143356212121212,587665.0,3627.8863636363635,478881.0,0.3022982000862735
2024-05-02,58268.36,28934123.907706067,88104191118792.72,635054048.9222649,8.7,1.6322128344827578,528151.0,3860.958620689655,559839.0,0.33835714304203757
2024-05-03,59120.4,26547169.042081006,88104191118792.81,564979119.3860149,10.55,1.6088620620155043,537019.0,3432.108527131783,442742.0,0.4873146414056735
2024-05-04,62885.27,30920333.825437855,88104191118792.73,617535316.5382024,9.483333333333333,1.4929564609929076,473521.0,4682.7163120567375,660263.0,1.2196041074132875
2024-05-05,63901.84,35681540.38259586,88104191118792.75,608775950.3461711,10.283333333333333,1.4613777050359713,429326.0,4503.582733812949,625998.0,2.2115105755155207
2024-05-06,64045.15,27451699.523492247,88104191118792.86,534321337.7139056,11.175,1.5617405901639343,466177.0,4260.795081967213,519817.0,0.49990423404633444
2024-05-07,63157.69,26542339.523751885,88104191118792.86,534321337.7139056,10.25,1.7684268278688529,495831.0,3054.4508196721313,372643.0,0.5570767868945126
2024-05-08,62323.38,26652066.044506725,88104191118792.81,556219753.1939834,12.983333333333333,1.7020589055118123,514675.0,3550.047244094488,450856.0,0.5522322215775938
2024-05-09,61182.24,29938747.98728028,85164867739885.7,613867438.0566123,9.15,1.8395270965517236,513026.0,3566.848275862069,517193.0,0.6439348267205098
2024-05-10,63066.69,30606208.36564269,83148355189240.0,599332437.5790136,8.983333333333333,1.5388563793103438,474605.0,4922.696551724138,713791.0,0.735597150860847
2024-05-11,60794.09,32554247.885671068,83148355189240.0,657199017.7590562,9.866666666666667,1.6065006289308175,445747.0,4523.937106918239,719306.0,1.6367039793578044
2024-05-12,60805.78,27399423.294996757,83148355189240.0,545599184.5546882,10.316666666666666,1.7265135454545448,377543.0,4220.939393939394,557164.0,1.4565183037188552
2024-05-13,61448.99,30355615.83455146,83148355189240.0,607599091.8904481,11.316666666666666,1.648835653061224,466123.0,3774.013605442177,554780.0,0.5270688007437974
2024-05-14,62913.71,27735381.41456481,83148355189240.0,562132493.1775575,9.241666666666667,1.6161000147058817,458041.0,3103.2573529411766,422043.0,0.5118685754399152
2024-05-15,61557.4,29511955.524139453,83148355189240.0,582799128.9561441,9.566666666666666,1.6269408581560276,516619.0,3496.5390070921985,493012.0,0.3687226379810877
2024-05-16,66239.13,30728214.692413032,83148355189240.0,586932456.1118613,9.925,1.6284132676056338,494221.0,3356.7535211267605,476659.0,0.43272448157234444
2024-05-17,65231.59,35324406.77125815,83148355189240.0,640665709.1361867,8.85,1.5331870645161287,514199.0,3699.9483870967742,573492.0,0.4508373208445281
2024-05-18,67060.24,28438160.460786633,83148355189240.0,529065875.9318188,5.433333333333334,1.4535821249999996,434371.0,3134.875,401264.0,1.210512387442022
2024-05-19,66926.54,34160984.651538335,83148355189240.0,636532381.9804695,2.583333333333333,1.583084435064935,405155.0,4182.590909090909,644119.0,1.1385756729741787
2024-05-20,66266.07,34153349.86327814,83148355189240.0,644799036.2919042,7.333333333333334,1.7674085897435896,482108.0,4019.198717948718,626995.0,0.48632570308718037
2024-05-21,71442.94,32892686.805258278,83148355189240.0,570399147.4889922,11.316666666666666,1.6516070289855074,508542.0,3949.572463768116,545041.0,0.2978010345507073
2024-05-22,70139.6,38917719.969275184,83148355189240.0,632399054.8247522,9.55,1.660516326797386,491272.0,3812.281045751634,583279.0,0.4737816439297554
2024-05-23,69133.73,39242392.129105315,84060416283612.4,706194547.0096976,8.683333333333334,1.5842213905325435,533345.0,4406.869822485207,744761.0,0.43156953037310597
2024-05-24,67942.23,36019989.098269254,84381461788831.33,671140034.7624127,8.425,1.6429644687500002,483309.0,4602.74375,736439.0,0.4412685816711075
2024-05-25,68531.76,35951527.47094528,84381461788831.33,671140034.7624127,10.316666666666666,1.5662918812500002,465497.0,5219.0,835040.0,1.782739535960344
2024-05-26,69272.7,38481434.68217408,84381461788831.36,704697036.5005332,9.858333333333334,1.6659022619047608,403848.0,5075.327380952381,852655.0,1.1396578167114801
2024-05-27,68486.54,28585797.2530652,84381461788831.12,515938901.7236049,12.4,1.5982980569105687,430424.0,4484.634146341464,551610.0,0.7602644772967629
2024-05-28,69374.17,29815772.688825298,84381461788831.19,562079779.1135205,11.475,1.5725311268656719,448181.0,4453.6567164179105,596790.0,0.11866431859023716
2024-05-29,68289.6,32226288.58526037,84381461788831.22,574663654.7653158,10.85,1.5050856715328471,449070.0,5295.094890510949,725428.0,0.5044312569565792
2024-05-30,67573.91,28767073.21231229,84381461788831.12,515938901.7236049,12.583333333333334,1.519309162601626,499634.0,4149.731707317073,510417.0,0.3388750020751062
2024-05-31,68352.44,36161250.32432566,84381461788831.27,620804532.1552316,9.875,1.4963447635135139,528690.0,4739.668918918919,701471.0,0.39315088178999186
2024-06-01,67484.93,32832191.95954163,84381461788831.23,591442155.634376,10.866666666666667,1.501787468085106,449639.0,5248.439716312057,740030.0,1.6132393470553805
2024-06-02,67719.29,32078183.185947884,84381461788831.23,587247530.4171109,9.925,1.5169477714285724,393004.0,5208.585714285714,729202.0,1.956933298581896
2024-06-03,67752.27,36823366.331727035,84381461788831.31,658556159.1106174,9.933333333333334,1.5421512038216565,482689.0,4899.515923566879,769224.0,0.3598973403408913
2024-06-04,68803.11,32048553.89609153,84381461788831.19,562079779.1135205,11.399999999999999,1.5753560149253734,492874.0,4686.417910447762,627980.0,0.39569020744883476
2024-06-05,70553.24,31319807.03715118,84381461788831.12,515938901.7236049,9.5,1.5443658292682925,460473.0,4569.504065040651,562049.0,0.31411744553453763
2024-06-06,71083.68,34202196.12308967,83931592439295.94,554910858.050012,9.583333333333334,1.5845005939849621,476121.0,4612.571428571428,613472.0,0.45202393627734233
2024-06-07,70764.24,53491882.961922884,83716654861184.77,590944002.9609013,6.741666666666667,1.328911873239437,468301.0,1859.0281690140846,263982.0,0.5913249228104592
2024-06-08,69331.66,48119315.7163209,83716654861184.62,715791327.5301057,9.991666666666667,1.4258036627906978,599175.0,2964.6918604651164,509927.0,1.5984527577973264
2024-06-09,69297.93,38340669.02081185,83716654861184.7,636721355.302943,9.55,1.533861274509804,479357.0,5019.084967320261,767920.0,2.825930017681436
2024-06-10,69645.28,34813178.82369563,83716654861184.78,578459270.5039809,11.683333333333334,1.5598734244604306,473053.0,4734.079136690648,658037.0,0.4922932192412189
2024-06-11,69513.23,28949556.468733203,83716654861184.88,511874030.7337383,12.033333333333333,1.5732289105691053,485989.0,3770.2195121951218,463737.0,0.3487553656574548
2024-06-12,67332.0,34256016.743545815,83716654861184.73,607590312.9034619,9.858333333333334,1.55141256849315,483313.0,4729.86301369863,690560.0,0.4285622602785972
2024-06-13,68239.79,34852983.52192254,83716654861184.75,603428735.4178218,11.05,1.5501268482758623,469602.0,5043.131034482759,731254.0,0.639799969396911
2024-06-14,66757.59,30591674.79776996,83716654861184.84,532681918.1619392,12.491666666666667,1.4722452656249998,475827.0,4721.4765625,604349.0,0.3946257362443527
2024-06-15,65993.49,31162127.595971256,83716654861184.81,557651383.07578,12.325,1.4738273358208949,426024.0,3380.186567164179,452945.0,1.4275636638292986
2024-06-16,66188.17,36292992.32953328,83716654861184.66,678337130.1593444,6.566666666666666,1.572709165644172,410934.0,2832.8098159509204,461748.0,2.3010391293173185
2024-06-17,66636.85,31186107.538808763,83716654861184.77,582620847.9896209,8.491666666666667,1.5872569428571428,433551.0,3151.535714285714,441215.0,0.479421615121854
2024-06-18,66480.82,33485505.869520124,83716654861184.7,632559777.8173028,8.491666666666667,1.5836148289473686,484883.0,4060.5394736842104,617202.0,0.4112454902406993
2024-06-19,65148.41,30061986.735367663,83716654861184.78,570136115.5327007,9.7,1.6080518759124085,459862.0,4631.78102189781,634554.0,0.7167365843785991
2024-06-20,64960.21,30201406.01449225,83691445854747.97,553323137.1046984,10.758333333333333,1.6200196090225556,465205.0,4005.684210526316,532756.0,0.43786349949096176
2024-06-21,64830.29,29925254.56328548,83675262295060.0,582332779.002438,10.433333333333334,1.614444571428572,514658.0,4234.592857142857,592843.0,0.5124392073492936
2024-06-22,64095.5,32753923.28446876,83675262295060.0,632247017.2026471,10.475,1.6139125855263152,456727.0,4483.026315789473,681420.0,0.6019498873675393
2024-06-23,64251.26,23464996.032867584,83675262295060.0,465866223.2019504,13.166666666666668,1.6591048660714283,358420.0,4396.0,492352.0,1.5855380697112715
2024-06-24,63167.3,31298137.189054944,83675262295060.0,632247017.2026471,11.075,1.6085714473684203,456565.0,3475.8289473684213,528326.0,0.3397544963894992
2024-06-25,60279.54,25133580.118261546,83675262295060.0,515780461.4021594,12.058333333333334,1.5685320645161285,441214.0,4325.379032258064,536347.0,0.3162990257837803
2024-06-26,61795.24,24985793.043253995,83675262295060.0,503301901.8521072,13.866666666666667,1.6195580165289254,476277.0,4056.3388429752067,490817.0,0.3820506292292448
2024-06-27,60808.17,26857887.760584537,83675262295060.0,540737580.5022639,10.241666666666667,1.6669941153846162,501018.0,3189.4153846153845,414624.0,0.25419726513078994
2024-06-28,61616.04,27387262.889348183,83675262295060.0,561535179.7523509,10.183333333333334,1.6269656592592592,562499.0,4399.881481481481,593984.0,0.3274872259517548
2024-06-29,60315.67,30942499.76544558,83675262295060.0,653044616.4527341,9.233333333333333,1.6387906496815285,502873.0,4536.617834394904,712249.0,1.1959754392946296
2024-06-30,60871.03,24120051.873250388,83675262295060.0,503301901.8521072,10.833333333333334,1.5879476611570247,465981.0,4174.603305785124,505127.0,
2024-07-01,62676.36,29429485.801967986,83675262295060.0,586492298.8524554,9.733333333333333,1.6537716524822694,650451.0,4333.77304964539,611062.0,0.40658500917411
2024-07-02,62845.12,30046122.863910675,83675262295060.0,615608937.8025774,12.2,1.6382458175675663,511492.0,4001.925675675676,592285.0,0.5721454386770122
2024-07-03,62028.38,29705029.940610602,83675262295060.0,603130378.2525251,10.966666666666667,1.6488930965517232,503996.0,3758.9241379310347,545044.0,0.5273184096171941
2024-07-04,60145.84,26605753.728588175,83675262295060.0,582332779.002438,11.008333333333333,1.5402780857142861,487582.0,3843.55,538097.0,0.29986740095611825
2024-07-05,57034.05,22301675.55097078,80082477459597.12,481691507.2021622,15.366666666666667,1.5924181322314042,510689.0,4054.0247933884298,490537.0,0.13062820363898728
2024-07-06,56648.56,31130289.064456522,79495195323031.3,652035052.9717106,9.8,1.5184160121212114,461755.0,3988.133333333333,658042.0,0.9892960130948905
2024-07-07,58265.25,26070247.73877693,79495195323031.17,557193590.72128,10.916666666666666,1.5714191276595744,417263.0,4778.382978723404,673752.0,1.1441570164686055
2024-07-08,55848.73,28821766.3890455,79495195323031.27,628324687.409103,8.283333333333333,1.6093622012578623,534832.0,3729.622641509434,593010.0,0.2692864962548465
2024-07-09,56706.26,28449925.860777948,79495195323031.25,608566049.4402633,10.716666666666667,1.5649307142857143,499299.0,4246.993506493506,654037.0,0.3593427621507908
2024-07-10,58011.47,25685789.998779457,79495195323031.14,537434952.7524403,12.608333333333334,1.550128764705882,460604.0,4645.183823529412,631745.0,0.3111768916284728
2024-07-11,57743.11,26146374.020168208,79495195323031.17,553241863.127512,11.966666666666667,1.5906161785714292,487442.0,4586.185714285714,642066.0,0.36358089560128504
2024-07-12,57351.64,28054420.058989383,79495195323031.23,592759139.0651915,9.55,1.5721853666666672,486027.0,4389.033333333334,658355.0,0.3810530848297109
2024-07-13,57907.93,30099376.59774986,79495195323031.25,608566049.4402633,9.7,1.557888032467532,418214.0,4777.181818181818,735686.0,1.0900937733555118
2024-07-14,59231.12,32595709.496098205,79495195323031.31,659938508.1592464,9.6,1.6551219041916163,440649.0,3512.263473053892,586548.0,1.9591051650639755
2024-07-15,60798.16,30910692.54422916,79495195323031.23,604614321.8464954,8.783333333333333,1.63372854248366,482490.0,3613.732026143791,552901.0,0.3495135635693197
2024-07-16,64859.79,30723152.21640699,79495195323031.2,580903956.2838876,8.65,1.5783363129251688,492843.0,3599.0204081632655,529056.0,0.24683220391000785
2024-07-17,65077.23,33282763.029105972,79495195323031.27,628324687.409103,9.366666666666667,1.6037711446540888,476281.0,3873.396226415094,615870.0,0.4300383167526979
2024-07-18,64104.91,26595779.884649936,80326252623417.58,515102118.23597115,12.033333333333333,1.6533775271317823,481360.0,3454.062015503876,445574.0,0.39503733527559287
2024-07-19,63968.61,31188257.506723937,82047728459932.77,599556361.5235602,10.45,1.5824888707482991,510414.0,3455.374149659864,507940.0,0.36570244918399863
2024-07-20,66712.66,35576298.58516339,82047728459932.67,672971426.1999145,8.35,1.6002470060606067,444989.0,4123.242424242424,680335.0,0.988509999841498
2024-07-21,67164.74,36593236.63656708,82047728459932.66,689285885.0168821,9.55,1.5801124852070998,412253.0,5086.5621301775145,859629.0,1.4632338101266806
2024-07-22,68155.67,40503193.649326466,82047728459932.62,730072032.0593011,9.983333333333333,1.5991605754189941,504554.0,4608.932960893855,824999.0,0.4168033384044782
2024-07-23,67597.26,36418067.23043895,82047728459932.66,689285885.0168821,11.65,1.591590289940827,480641.0,4964.360946745562,838977.0,0.25089903717202056
2024-07-24,65920.76,30030873.28241354,82047728459932.8,571006058.5938667,9.508333333333333,1.6064718928571426,484767.0,4260.414285714286,596458.0,0.3357819546475878
2024-07-25,65357.71,33681498.18421587,82047728459932.69,664814196.7914306,9.25,1.5924451963190178,529053.0,4415.40490797546,719711.0,0.42810325064940913
2024-07-26,65790.91,34769098.691780806,82047728459932.7,652578352.6787051,6.608333333333333,1.7724345937500001,529294.0,2869.16875,459067.0,0.47419924851464584
2024-07-27,67914.86,33621812.77255944,82047728459932.73,628106664.4532535,8.533333333333333,1.7683435324675314,508959.0,2894.3506493506493,445730.0,0.7942831422239459
2024-07-28,67826.14,32416704.844024707,82047728459932.75,603634976.227802,11.75,1.628477418918919,431944.0,5092.5878378378375,753703.0,1.1712520785820644
2024-07-29,68257.42,40280474.14703804,82047728459932.62,725993417.3550591,9.058333333333334,1.62134443258427,543529.0,4641.1741573033705,826129.0,0.406764194758017
2024-07-30,66777.36,31830629.065246847,82047728459932.75,611792205.6362859,10.208333333333332,1.7270328400000001,500916.0,4553.973333333333,683096.0,0.2105285989638082
2024-07-31,66180.0,29878304.716119498,87487947532070.14,613215974.0238556,11.983333333333333,1.6711334255319155,542141.0,3991.624113475177,562819.0,0.311142495185715
2024-08-01,64621.73,29941720.637247816,90666502495566.0,630987879.9602102,11.483333333333334,1.647649085714286,550192.0,3888.785714285714,544430.0,0.3671453294827827
2024-08-02,65297.77,25639623.020384252,90666502495566.0,563382035.6787592,11.183333333333334,1.623253176,531291.0,3280.904,410113.0,0.26138166653680434
2024-08-03,61410.11,26794833.618947934,90666502495566.0,608452598.53306,11.066666666666666,1.6300105629629633,490026.0,3733.7925925925924,504062.0,1.160899147528429
2024-08-04,60676.68,27703218.71189708,90666502495566.0,644509048.8165007,10.308333333333334,1.5864102167832166,451025.0,3668.4965034965035,524595.0,0.800463036617297
2024-08-05,58116.46,26644591.438730378,90666502495566.0,703100780.5270916,8.908333333333333,1.6355677692307693,572484.0,3518.3141025641025,548857.0,0.20127755624046792
2024-08-06,53978.78,24947450.301382836,90666502495566.0,630987879.9602102,9.641666666666666,1.6217257785714287,502085.0,3465.5214285714287,485173.0,0.36641985129073873
2024-08-07,56082.71,24061710.957340345,90666502495566.0,549860866.8224689,9.541666666666668,1.6427921721311478,483579.0,3115.5491803278687,380097.0,0.30481585316110554
2024-08-08,55033.47,24746427.922946204,90666502495566.0,581410260.8204794,13.766666666666667,1.585968031007752,541524.0,3778.2868217054265,487399.0,0.3787915278765249
2024-08-09,61698.9,25226758.914557975,90666502495566.0,585917317.1059096,11.941666666666666,1.8428254230769232,505594.0,3049.376923076923,396419.0,0.31928353659051556
2024-08-10,60879.41,24917672.54543788,90666502495566.0,581410260.8204794,12.983333333333333,1.6057187596899232,449194.0,4254.085271317829,548777.0,0.6498270285181511
2024-08-11,60943.19,31274508.810764223,90666502495566.0,725636061.954242,10.733333333333333,1.5411615900621116,407547.0,4005.055900621118,644814.0,1.998096443096133
2024-08-12,58717.0,25788167.68871333,90666502495566.0,617466711.1039201,11.583333333333334,1.6727004306569342,459444.0,3284.8467153284673,450024.0,0.4191155283883753
2024-08-13,59350.07,28725350.5092765,90666502495566.0,671551386.529081,11.033333333333333,1.6035235436241613,499256.0,3890.0536912751677,579618.0,0.40175329857533654
2024-08-14,60600.35,25374791.768216494,90637752282067.48,594742777.8026003,11.504166666666666,1.626691075757575,514603.0,3823.492424242424,504701.0,0.3630784020791158
2024-08-15,58727.43,30178079.4854486,86871474313762.0,690944705.8016886,11.55,1.571723850000001,517110.0,4130.775,660924.0,0.5597283512672625
2024-08-16,57523.47,26519144.89827162,86871474313762.0,613213426.3989986,10.033333333333333,1.61170576056338,541657.0,4055.007042253521,575811.0,0.6314344876109834
2024-08-17,58886.74,28078460.501293756,86871474313762.0,643442257.2778225,12.733333333333333,1.565858899328859,468048.0,4715.03355704698,702540.0,1.508793161326855
2024-08-18,59483.03,29963139.508225396,86871474313762.0,673671088.1566465,12.8625,1.6788531410256415,431177.0,4933.98717948718,769702.0,1.626658096158429
2024-08-19,58445.98,24384186.539100166,86871474313762.0,561392573.463872,13.058333333333334,1.6723899615384612,479794.0,4256.876923076923,553394.0,0.3863142049294656
2024-08-20,59475.91,28878023.561539512,86871474313762.0,647760661.689083,12.191666666666666,1.6206142000000001,522795.0,4782.246666666667,717337.0,0.5475227465700242
2024-08-21,59024.54,28080429.310788065,86871474313762.0,634805448.4553014,9.433333333333334,1.6009967414965989,528523.0,4678.1292517006805,687685.0,0.5125129987302163
2024-08-22,61170.43,36484622.08943517,86871474313762.0,690944705.8016886,11.933333333333334,1.5881395374999996,529070.0,4969.3875,795102.0,0.6312402852740238
2024-08-23,60382.01,32232355.760426287,86871474313762.0,708218323.4467307,10.108333333333334,1.641721115853659,531334.0,4877.067073170731,799839.0,0.4143213390792579
2024-08-24,64082.05,31977631.277370874,86871474313762.0,660715874.9228647,12.55,1.598629601307189,465477.0,5192.026143790849,794380.0,0.39518114794421655
2024-08-25,64174.59,27138221.863811824,86871474313762.0,574347786.6976537,13.2,1.613048879699248,410926.0,5307.0526315789475,705838.0,1.5944593696882454
2024-08-26,64327.86,27674781.48507304,86871474313762.0,578666191.1089141,11.708333333333332,1.669892850746268,467689.0,4483.0,600722.0,0.45350887221423963
2024-08-27,62857.78,28461613.063088853,86871474313762.0,613213426.3989986,11.916666666666666,1.6085227253521124,500316.0,4745.147887323944,673811.0,0.2960622776037233
2024-08-28,59466.82,30760746.125384457,87937390901164.8,703794017.3679069,11.2,1.659849173913043,507535.0,4556.086956521739,733530.0,0.4638054101265906
2024-08-29,59024.11,25532872.340284314,89471664776971.25,587091196.5963086,11.208333333333332,1.602930333333333,537264.0,3972.439393939394,524362.0,0.39920204560729466
2024-08-30,59389.34,26777389.05608681,89471664776971.3,631567802.399059,14.5,1.6535853239436622,572225.0,3817.612676056338,542101.0,0.36449873266743826
2024-08-31,59108.23,27970511.075326372,89471664776971.31,653806105.3004345,11.916666666666666,1.6235229795918367,500461.0,4775.183673469388,701952.0,1.2754291275406935
2024-09-01,58968.91,26315865.6573048,89471664776971.3,631567802.399059,11.483333333333334,1.6964841830985913,474746.0,4590.640845070423,651871.0,0.9937968498263775
2024-09-02,57322.52,31261759.40518042,89471664776971.4,742759316.9059358,10.583333333333334,1.7305031497005996,497761.0,4520.383233532934,754904.0,1.0082205217765512
2024-09-03,59113.65,27866937.66663015,89471664776971.33,662701426.4609846,12.45,1.7526985771812091,532190.0,3911.0805369127515,582751.0,0.46346874387190456
2024-09-04,57430.23,27898460.763741877,89471664776971.34,671596747.6215348,15.083333333333334,1.6555278940397355,517981.0,4786.3311258278145,722736.0,0.48102495057577915
2024-09-05,57966.79,28611563.22602556,89471664776971.36,689387389.9426349,12.933333333333334,1.6668929354838717,539154.0,4653.232258064516,721251.0,0.46457447792674567
2024-09-06,56165.32,25917996.827483136,89471664776971.31,644910784.1398844,15.125,1.6243628896551732,541499.0,4601.841379310345,667267.0,0.366887844786291
2024-09-07,53951.72,27552792.156600785,89471664776971.36,702730371.68346,12.566666666666666,1.634313088607595,467697.0,4945.734177215189,781426.0,1.8134750349463282
2024-09-08,54158.39,29124604.180054624,89471664776971.4,742759316.9059358,10.616666666666667,1.6572379640718555,443983.0,5449.5988023952095,910083.0,1.6326141637155926
2024-09-09,54857.17,26363933.229368545,89471664776971.31,644910784.1398844,10.766666666666667,1.6977459310344822,484357.0,3947.5724137931034,572398.0,0.41431079998539816
2024-09-10,57055.68,25238263.505764067,89471664776971.27,609329499.4976839,13.366666666666667,1.6184734306569344,496236.0,4150.58394160584,568630.0,0.44584103651727025
2024-09-11,57636.19,19599003.467874914,92286401734175.08,495458846.64224994,13.058333333333334,1.6362137314814822,485718.0,3809.277777777778,411402.0,0.3922522313909928
2024-09-12,57345.38,28445745.72975443,92671576265160.66,700222814.5578787,11.133333333333333,1.562302078947368,543579.0,3707.375,563521.0,0.5611593853806015
2024-09-13,58136.5,23035281.81937533,92671576265160.81,566627672.3067043,11.483333333333333,1.648040325203252,541521.0,3406.8861788617887,419047.0,0.311655697829344
2024-09-14,60565.91,26924773.978994336,92671576265160.72,640335336.9970075,14.766666666666667,1.6661516618705032,497081.0,4597.043165467626,638989.0,1.195674247886867
2024-09-15,60004.02,28778640.08225594,92671576265160.66,695616085.5147347,11.2,1.6275773178807944,450094.0,4718.3708609271525,712474.0,1.847872923263237
2024-09-16,59136.83,23610937.617898855,92671576265160.8,575841130.3929921,12.1,1.6753117120000005,508716.0,4036.32,504540.0,0.4188623391994308
2024-09-17,58194.98,29847118.119728208,92671576265160.67,691009356.4715909,10.958333333333334,1.850085773333334,512792.0,3594.0866666666666,539113.0,0.49912667045346554
2024-09-18,60304.22,26402877.29540046,92671576265160.72,635728607.9538636,11.95,1.673340188405796,503606.0,3923.7391304347825,541476.0,0.37539196531492924
2024-09-19,61683.91,24968850.56564683,92671576265160.81,562020943.2635604,13.133333333333333,1.6243991065573766,534707.0,3735.3032786885246,455707.0,0.3027876995451841
2024-09-20,62938.2,29297347.49947946,92671576265160.69,667975711.255871,12.5,1.661256979310346,555435.0,3630.2758620689656,526390.0,0.25736612735048275
2024-09-21,63213.19,27029898.398331784,92671576265160.73,621908420.8244318,10.766666666666667,1.6540056296296284,487325.0,4129.214814814814,557444.0,1.3956293638824104
2024-09-22,63377.01,27131378.855479404,92671576265160.73,626515149.8675756,12.441666666666666,1.651272705882354,439610.0,4619.338235294118,628230.0,1.729602596446211
2024-09-23,63626.42,29543659.11037773,92671576265160.69,672582440.299015,9.591666666666667,1.6690879452054797,518528.0,3973.301369863014,580102.0,0.4220086721089044
2024-09-24,63330.79,31290121.05365632,92671576265160.69,667975711.255871,10.1,1.7281195793103457,517079.0,3670.4827586206898,532220.0,0.36522080017231684
2024-09-25,64279.04,29194578.328504972,91782581703877.36,657005311.2676694,9.595833333333333,1.7149650138888892,513256.0,3496.25,503460.0,0.35765814343076735
2024-09-26,63138.8,27504637.734074116,88404402371000.0,571298868.1801282,9.55,1.5977361153846161,515965.0,3652.0461538461536,474766.0,0.38691621583640523
2024-09-27,65179.96,29299201.002719067,88404402371000.0,602061114.928289,9.683333333333334,1.736522875912409,549045.0,3297.2481751824816,451723.0,0.3425029513809964
2024-09-28,65781.65,27651721.876248162,88404402371000.0,566904261.5018196,10.116666666666667,1.7755218372093031,477266.0,3935.7131782945735,507707.0,1.1686637881893711
2024-09-29,65888.5,32394943.423457727,88404402371000.0,681164035.1378452,10.95,1.6417966709677414,462111.0,4435.012903225806,687427.0,1.9567382483667684
2024-09-30,65620.59,27958492.500597544,88404402371000.0,602061114.928289,11.966666666666667,1.637883576642336,513555.0,4337.401459854014,594224.0,0.2580546587225393
2024-10-01,63323.53,31840978.55680005,88404402371000.0,689953248.4944626,10.8,1.6122386305732481,626337.0,4031.171974522293,632894.0,0.3904607280850116
